construct,autocracy_support|WVS_E,child_qualities_autonomy_self_expression|WVS_A,child_qualities_conformity_tradition|WVS_A,child_qualities_prosocial_diligence|WVS_A,civic_dishonesty_tolerance|WVS_F,confidence_in_civil_society_organizations|WVS_E,confidence_in_domestic_institutions|WVS_E,confidence_in_international_organizations|WVS_E,democratic_system_evaluation|WVS_E,economic_ideology|WVS_E,gender_role_traditionalism|WVS_D,importance_of_life_domains|WVS_A,job_scarcity_gender_discrimination|WVS_C,job_scarcity_nativist_preference|WVS_C,life_autonomy_morality_permissiveness|WVS_F,offline_political_participation|WVS_E,postmaterialist_values|WVS_E,religious_belief|WVS_F,religious_practice_and_self_identification|WVS_F,sexual_and_reproductive_morality_permissiveness|WVS_F,social_intolerance_outgroups|WVS_A,societal_change_attitudes|WVS_E,subjective_wellbeing|WVS_A,voluntary_association_belonging|WVS_A,work_ethic|WVS_C
autocracy_support|WVS_E,0.0,0.0,870.8026834049747,161.35248483241054,69.44444444444446,9906.47255840135,9883.962480579154,9848.464763603924,9757.771929824561,9861.268080272625,0.0,532.217170834062,51.20510165381879,34.83275866630214,0.0,9877.643852978454,9899.312221231045,273.80952380952385,154.6854672877586,3.4311230593220046,0.0,9905.662316949398,0.0,0.0,24.45599398785751
child_qualities_autonomy_self_expression|WVS_A,0.0,0.0,9952.73048004627,9910.279030466902,0.0,0.0,0.0,51.90934083065635,125.0669934824243,42.96880013905957,0.0,9860.64587504492,1.8054554210979603,46.33948394559599,0.0,0.0,0.0,0.0,0.0,0.0,9952.29440294044,0.0,9908.69206474536,0.0,0.0
child_qualities_conformity_tradition|WVS_A,870.8026834049747,9952.73048004627,0.0,9881.395453500214,0.0,440.3311083719019,50.899246769084066,435.1449562644142,756.2168283674034,768.803887906375,38.0384035820358,9814.37635509119,922.776228746378,0.0,0.0,0.0,84.31149963342247,0.0,0.0,10.410641989589351,9928.97428103811,26.06275485850803,9879.952380952382,0.0,58.5262661525545
child_qualities_prosocial_diligence|WVS_A,161.35248483241054,9910.279030466902,9881.395453500214,0.0,226.09384528171643,0.0,583.5197388307841,107.65160765160766,726.0232127847554,829.519363232818,2.4719102860844515,9784.182739508542,0.0,100.56957275860594,0.0,0.0,52.151342736143505,1.4535618179035765,61.973563409427456,0.0,9891.721864910898,7.767698884370759,9853.528142192128,0.0,11.943773738730357
civic_dishonesty_tolerance|WVS_F,69.44444444444446,0.0,0.0,226.09384528171643,0.0,2.16107948555765,9.259259259259267,7.115151968670887,0.0,58.760276546974325,122.36938925680647,431.0903194893646,894.4364283629517,0.0,9926.665920954512,102.50006212878051,61.78393860786858,9915.971916971917,9924.647451963241,9923.201529464688,485.97414150253235,140.95972579263068,198.96409539670225,0.0,14.401071335771817
confidence_in_civil_society_organizations|WVS_E,9906.47255840135,0.0,440.3311083719019,0.0,2.16107948555765,0.0,9912.381123058542,9887.516269373697,9796.823435594333,9900.319586042397,0.0,227.35333268848996,0.0,0.652639795765495,0.0,9920.654605666627,9938.363727000815,932.2048918823112,197.29068328389212,0.0,293.4590764205369,9944.71382271917,340.6934621355873,0.0,0.0
confidence_in_domestic_institutions|WVS_E,9883.962480579154,0.0,50.899246769084066,583.5197388307841,9.259259259259267,9912.381123058542,0.0,9845.882885804202,9755.190052024838,9858.6862024729,90.35880724622447,109.46722580744742,0.0,875.8349493643611,0.0,9943.961768491181,9913.793197867128,0.0,0.0,30.548167364723312,0.0,9926.996762829667,181.7041927336045,0.0,20.412786550214975
confidence_in_international_organizations|WVS_E,9848.464763603924,51.90934083065635,435.1449562644142,107.65160765160766,7.115151968670887,9887.516269373697,9845.882885804202,0.0,9738.815640796907,9842.31179124497,0.0,798.9751675206937,0.0,33.45958293295297,49.94881518792968,9854.156368412285,9880.35593220339,865.7066546279701,43.87371504302344,22.60184463574292,18.828823621342607,9886.706027921744,0.0,0.0,43.86287631570234
democratic_system_evaluation|WVS_E,9757.771929824561,125.0669934824243,756.2168283674034,726.0232127847554,0.0,9796.823435594333,9755.190052024838,9738.815640796907,0.0,9751.618957465607,0.0,708.2823337413301,796.6284426149172,0.0,68.23592909819115,9763.463534632921,9789.663098424026,544.2445900793758,218.47196453558314,468.70554765291604,170.30123200722107,9796.01319414238,0.0,0.0,23.50252335475301
economic_ideology|WVS_E,9861.268080272625,42.96880013905957,768.803887906375,829.519363232818,58.760276546974325,9900.319586042397,9858.6862024729,9842.31179124497,9751.618957465607,0.0,0.0,311.77848418939266,900.1245930629798,833.4969421548434,28.044087756996106,9866.959685080983,9893.159248872089,434.0655268522246,114.4582335607208,80.97362792554006,59.67701208491334,9899.509344590444,130.96270054158063,0.0,23.243733091353135
